"Matricula","situacaoDisciplina","Classificao","numeroMatriculas","anoNascimento","Sexo","idGrade","idDisciplina","idSerie","EscolaridadeResponsavel","idEstadoCivilResponsavel","Total_Faltas","numeroReprovacoes","AprovacoesComExelencia"
"0030010020190192",MUITO BOM/APROVADO,112,1,2004,F,4,60,48,1,4,0,1,13
"004002020180327",BRILHANTE/APROVADO,114,1,2004,F,4,49,49,2,1,0,1,12
"004003019130249",BOM/APROVADO,111,1,2002,M,4,38,50,1,2,0,0,2
"0030010016170219",APROVADO,104,1,2003,M,4,3,48,1,2,0,0,1
"004003020190278",MUITO BOM/APROVADO,112,2,2002,M,4,60,50,1,2,0,2,9
"004200200230",MUITO BOM/APROVADO,112,1,2004,F,4,38,49,6,2,0,2,13
"004003019130010",MUITO BOM/APROVADO,112,1,2002,M,4,38,50,1,5,0,0,12
"004003019160433",MUITO BOM/APROVADO,112,1,2002,F,4,59,50,2,2,0,0,10
"004210180319",MUITO BOM/APROVADO,112,1,2005,M,4,40,48,1,1,0,0,10
"004003016141096",MUITO BOM/APROVADO,112,1,2001,M,4,38,50,1,1,0,0,12
"004210160358",EXCELENTE/APROVADO,113,1,2006,M,4,49,48,1,2,0,0,13
"004210150055",MUITO BOM/APROVADO,112,1,2004,F,4,47,50,1,2,0,1,13
"004002020180075",EXCELENTE/APROVADO,113,1,2003,M,4,47,49,7,4,0,2,13
"004210140215",MUITO BOM/APROVADO,112,1,2003,F,4,38,50,1,2,0,1,13
"004003016140714",MUITO BOM/APROVADO,112,3,2000,F,4,63,50,6,2,0,1,5
"004210141004",MUITO BOM/APROVADO,112,1,2005,F,4,38,49,6,2,0,1,13
"0030010016141055",BOM/APROVADO,111,1,2002,M,4,59,48,1,2,0,1,7
"004210210076",MUITO BOM/APROVADO,112,1,2006,F,4,38,48,1,2,0,0,13
"004002020140758",MUITO BOM/APROVADO,112,1,2004,M,4,59,49,6,4,0,2,13
"004002019180088",BOM/APROVADO,111,1,2003,M,4,27,49,1,2,0,0,2
"004220160320",MUITO BOM/APROVADO,112,2,2005,M,4,8,50,1,4,0,2,12
"004210200204",REPROVADO,107,1,2004,F,4,19,50,1,1,0,1,12
"0030010020140897",APROVADO,104,1,2004,F,4,38,48,6,2,0,2,8
"0030010020130016",MUITO BOM/APROVADO,112,1,2005,F,4,47,48,1,2,0,1,13
"004230170285",MUITO BOM/APROVADO,112,1,2005,M,4,26,50,1,2,0,0,12
"004230220130",BOM/APROVADO,111,1,2007,F,4,60,49,1,1,0,13,8
"004210190217",MUITO BOM/APROVADO,112,1,2003,M,4,50,49,1,1,0,1,13
"0030010020141004",MUITO BOM/APROVADO,112,1,2005,F,4,49,48,6,2,0,1,13
"004003016140714",NÃO VAI CURSAR A DISCIPLINA,109,3,2000,F,4,47,50,6,2,0,1,5
"004002020150045",MUITO BOM/APROVADO,112,1,2004,F,4,49,49,1,2,0,2,12
"004003016140613",REPROVADO,107,1,2001,F,4,19,50,7,2,0,1,5
"004003020180389",BOM/APROVADO,111,1,2002,M,4,27,50,1,2,0,2,9
"004003019020475",APROVADO,104,1,2000,M,4,27,50,6,2,0,0,4
"0030010019130236",BOM/APROVADO,111,1,2003,M,4,26,48,1,1,0,0,6
"004004180180311",MUITO BOM/APROVADO,112,1,2000,M,4,50,50,1,2,0,1,9
"004230141039",MUITO BOM/APROVADO,112,1,2007,F,4,34,49,6,2,0,13,13
"002004180180371",MUITO BOM/APROVADO,112,1,2002,F,4,26,48,1,2,0,1,8
"004002016130022",BOM/APROVADO,111,1,2001,M,4,40,49,1,4,0,1,2
"004002019140177",BRILHANTE/APROVADO,114,2,2003,M,4,8,49,1,2,0,0,13
"004003016130263",MUITO BOM/APROVADO,112,1,2002,F,4,63,50,7,5,0,0,9
"004003019141090",MUITO BOM/APROVADO,112,3,2002,F,4,60,50,6,2,0,0,6
"004230200155",MUITO BOM/APROVADO,112,1,2005,M,4,47,50,6,6,0,0,13
"004003020130050",MUITO BOM/APROVADO,112,1,2003,F,4,8,50,6,2,0,2,13
"004220160320",MUITO BOM/APROVADO,112,2,2005,M,4,50,50,1,4,0,2,12
"004210140236",MUITO BOM/APROVADO,112,1,2004,M,4,50,50,1,1,0,1,13
"004002020140531",MUITO BOM/APROVADO,112,1,2004,F,4,49,49,6,2,0,2,13
"0030010016060272",MUITO BOM/APROVADO,112,2,2002,F,4,47,48,6,2,0,3,2
"004220160320",MUITO BOM/APROVADO,112,2,2005,M,4,34,50,1,4,0,2,12
"004230150292",PONTUAÇÃO INSUFICIENTE,110,1,2005,F,4,48,50,6,2,0,0,13
"004230140891",MUITO BOM/APROVADO,112,2,2008,F,4,47,48,1,2,8,15,9
"004220140340",BOM/APROVADO,111,1,2005,M,4,38,50,1,1,0,2,8
"004003016140488",MUITO BOM/APROVADO,112,1,2000,M,4,3,50,1,2,0,1,13
"004210141105",BRILHANTE/APROVADO,114,1,2006,F,4,8,48,6,2,0,1,13
"004230140991",BOM/APROVADO,111,1,2006,M,4,8,50,1,2,0,0,5
"004002016130336",BOM/APROVADO,111,1,2002,M,4,60,49,6,2,0,0,7
"004003019170202",MUITO BOM/APROVADO,112,1,2001,F,4,49,50,2,4,0,0,7
"002004180180362",BOM/APROVADO,111,1,2003,F,4,19,48,7,2,0,0,13
"004003019020475",BOM/APROVADO,111,2,2000,M,4,19,50,1,2,0,0,4
"004002016140188",MUITO BOM/APROVADO,112,1,2002,M,4,34,49,1,2,0,0,12
"004003016140227",BOM/APROVADO,111,1,2001,M,4,46,50,2,2,0,1,6
"004220160180",TRANSFERIDO,124,1,2005,F,4,47,49,1,4,0,0,0
"004230180080",MUITO BOM/APROVADO,112,2,2008,M,4,38,48,1,2,2,15,13
"0030010020070205",MUITO BOM/APROVADO,112,1,2005,F,4,49,48,6,2,0,1,13
"004220140517",MUITO BOM/APROVADO,112,1,2006,M,4,26,49,1,2,0,4,13
"004003016140892",BOM/APROVADO,111,1,2001,F,4,8,49,3,1,0,1,2
"004220170257",BOM/APROVADO,111,1,2006,M,4,63,48,2,5,0,5,6
"004210150293",MUITO BOM/APROVADO,112,2,2004,M,4,38,50,1,2,0,1,13
"004002020180075",BRILHANTE/APROVADO,114,1,2003,M,4,27,49,7,4,0,2,13
"004002020180300",APROVADO,104,1,2004,M,4,27,49,1,2,0,1,7
"004220180339",MUITO BOM/APROVADO,112,1,2004,F,4,38,49,1,2,0,3,9
"004230140346",MUITO BOM/APROVADO,112,1,2006,M,4,63,50,1,4,0,0,8
"004220070205",MUITO BOM/APROVADO,112,1,2005,F,4,40,50,6,2,0,2,8
"004002016140741",MUITO BOM/APROVADO,112,1,2002,M,4,34,49,2,4,0,0,12
"004220210023",REPROVADO,107,2,2006,M,4,72,49,1,2,0,4,12
"004210130229",BRILHANTE/APROVADO,114,1,2004,F,4,59,50,6,2,0,1,13
"004003016150244",BOM/APROVADO,111,1,2001,F,4,46,50,2,2,0,0,8
"004003016100124",MUITO BOM/APROVADO,112,1,2000,M,4,40,50,2,6,0,1,2
"004002016170328",TRANSFERIDO,124,1,2002,M,4,38,48,2,1,0,0,0
"0030010019130248",MUITO BOM/APROVADO,112,2,2004,F,4,50,48,1,1,0,0,11
"004004190040227",TRANSFERIDO,124,1,2002,M,4,34,50,1,2,0,0,0
"004210130287",TRANSFERIDO,3,2,2004,M,4,49,49,1,2,0,0,0
"002004180060009",BOM/APROVADO,111,1,2002,F,4,63,48,2,2,0,1,3
"004002020140758",EXCELENTE/APROVADO,113,1,2004,M,4,26,49,1,1,0,2,13
"004002016141227",BOM/APROVADO,111,1,2001,F,4,40,49,7,2,0,0,3
"004220140537",APROVADO,104,1,2007,M,4,63,48,3,2,0,5,9
"004003019170291",BOM/APROVADO,111,1,2000,M,4,46,50,1,1,0,0,4
"004220160313",MUITO BOM/APROVADO,112,1,2006,F,4,59,50,1,5,0,2,9
"004002019140220",MUITO BOM/APROVADO,112,2,2003,F,4,40,49,1,2,0,0,10
"004210140346",EXCELENTE/APROVADO,113,1,2006,M,4,63,48,1,2,0,1,13
"0030010019140215",MUITO BOM/APROVADO,112,2,2003,F,4,34,48,6,2,0,0,12
"004003020140451",MUITO BOM/APROVADO,112,1,2002,M,4,27,50,6,2,0,2,13
"004002020140754",MUITO BOM/APROVADO,112,1,2004,M,4,59,49,1,2,0,2,13
"004002016130261",MUITO BOM/APROVADO,112,1,2002,M,4,59,49,6,2,0,0,12
"004220180217",MUITO BOM/APROVADO,112,1,2007,M,4,59,48,7,2,1,8,6
"0030010019180075",EXCELENTE/APROVADO,113,1,2003,M,4,8,48,7,4,0,0,13
"004003020190205",MUITO BOM/APROVADO,112,1,2003,M,4,59,50,1,2,0,2,12
"004220150036",BOM/APROVADO,111,1,2006,M,4,27,48,6,2,0,5,5
"0030010019150042",MUITO BOM/APROVADO,112,1,2004,M,4,63,48,2,2,0,0,13
"004230140603",MUITO BOM/APROVADO,112,1,2006,M,4,47,49,6,2,0,13,9
"004002020130236",MUITO BOM/APROVADO,112,1,2003,M,4,26,49,1,1,0,2,12
"004210180319",MUITO BOM/APROVADO,112,1,2005,M,4,27,48,1,1,0,0,10
"004210130017",DESISTENTE,5,1,2004,M,4,26,49,1,2,0,15,0
"004220220087",EXCELENTE/APROVADO,113,2,2006,M,4,34,48,6,6,3,5,13
"0030010020140693",MUITO BOM/APROVADO,112,1,2005,F,4,3,48,1,4,0,2,12
"004002020140784",MUITO BOM/APROVADO,112,1,2004,M,4,60,49,6,2,0,2,13
"004002020190029",MUITO BOM/APROVADO,112,1,2003,F,4,27,49,1,2,0,2,13
"004230200159",MUITO BOM/APROVADO,112,1,2008,M,4,3,48,6,2,0,15,13
"004002016140112",MUITO BOM/APROVADO,112,1,2002,F,4,49,49,6,2,0,1,7
"004002016130298",NÃO VAI CURSAR A DISCIPLINA,109,2,2002,F,4,46,49,6,2,0,2,2
"004003020140819",MUITO BOM/APROVADO,112,1,2003,F,4,60,50,1,4,0,2,13
"004220150040",MUITO BOM/APROVADO,112,1,2005,F,4,63,49,1,2,0,4,13
"004002019100144",MUITO BOM/APROVADO,112,1,2002,M,4,40,49,6,2,0,0,11
"004210140666",EXCELENTE/APROVADO,113,1,2005,F,4,60,49,1,2,0,1,13
"004003016140481",BOM/APROVADO,111,1,2000,F,4,47,50,1,2,0,0,2
"004002016141090",BOM/APROVADO,111,3,2002,F,4,50,49,6,2,0,1,6
"0030010016150230",BOM/APROVADO,111,1,2002,M,4,59,48,1,4,0,1,3
"004220140537",REPROVADO,107,1,2007,M,4,102,48,3,2,0,5,9
"003004180180337",MUITO BOM/APROVADO,112,1,2000,M,4,40,49,1,1,0,1,5
"004004190180405",INTERCAMBISTA,126,1,2003,F,4,3,50,1,2,0,0,0
"004210140346",EXCELENTE/APROVADO,113,1,2006,M,4,47,48,1,2,0,1,13
"004002016140458",MUITO BOM/APROVADO,112,1,2001,M,4,46,49,1,2,0,1,10
"004230140352",MUITO BOM/APROVADO,112,1,2006,M,4,34,49,3,2,0,13,10
"004003019140503",MUITO BOM/APROVADO,112,1,2001,F,4,59,50,6,2,0,0,5
"004220190219",BOM/APROVADO,111,1,2006,F,4,27,49,1,2,0,4,10
"004200200240",MUITO BOM/APROVADO,112,1,2003,F,4,60,49,2,4,0,2,13
"004002020140607",BOM/APROVADO,111,1,2004,M,4,38,49,2,1,0,2,11
"004003016170304",APROVADO,104,1,2000,M,4,27,50,1,4,0,1,0
"002004180180288",REPROVADO,107,1,2002,M,4,27,48,2,2,0,4,2
"0030010020130016",MUITO BOM/APROVADO,112,1,2005,F,4,63,48,6,2,0,1,13
"004002020150120",MUITO BOM/APROVADO,112,3,2004,M,4,49,49,1,2,0,1,11
"004220140395",APROVADO,104,1,2005,M,4,47,50,6,2,0,2,0
"004230160308",REPROVADO,107,5,2007,M,4,72,48,1,2,5,15,11
"004002020140269",BRILHANTE/APROVADO,114,1,2004,M,4,47,49,1,1,0,2,13
"004002019130030",MUITO BOM/APROVADO,112,1,2003,M,4,8,49,1,1,0,0,13
"004002019130030",MUITO BOM/APROVADO,112,1,2003,M,4,59,49,1,1,0,0,13
"004003020130051",APROVADO,104,1,2003,F,4,60,50,1,2,0,0,0
"004210150292",MUITO BOM/APROVADO,112,1,2005,F,4,47,48,2,1,0,0,12
"004210141406",BRILHANTE/APROVADO,114,1,2006,F,4,26,48,6,2,0,1,13
"004002020140754",MUITO BOM/APROVADO,112,1,2004,M,4,8,49,1,2,0,2,13
"004230180090",EXCELENTE/APROVADO,113,1,2006,M,4,47,49,1,1,0,13,13
"0030010016140213",MUITO BOM/APROVADO,112,2,2003,M,4,26,48,6,2,0,1,11
"0030010020140395",MUITO BOM/APROVADO,112,2,2005,M,4,40,48,1,2,0,1,6
"004220140517",EXCELENTE/APROVADO,113,1,2006,M,4,59,49,1,2,0,4,13
"004210190253",EXCELENTE/APROVADO,113,1,2004,F,4,8,48,6,2,0,0,13
"004002019140451",APROVADO,104,1,2002,M,4,63,49,1,1,0,0,6
"004230200139",BOM/APROVADO,111,2,2008,M,4,49,48,6,3,2,15,2
"004220220165",APROVADO,104,1,2004,M,4,38,50,1,2,0,2,1
"004003019140364",MUITO BOM/APROVADO,112,1,2002,M,4,8,50,1,2,0,0,11
"004002016140680",BOM/APROVADO,111,1,2002,F,4,49,49,6,2,0,1,5
"0030010020180202",MUITO BOM/APROVADO,112,1,2004,M,4,27,48,1,2,0,2,13
"004210140463",MUITO BOM/APROVADO,112,1,2003,F,4,26,50,1,2,0,1,13
"004003019140151",MUITO BOM/APROVADO,112,1,2002,M,4,38,50,6,2,0,0,13
"004210140418",EXCELENTE/APROVADO,113,1,2006,M,4,8,48,1,2,0,1,13
"004002020140513",MUITO BOM/APROVADO,112,1,2004,M,4,8,49,6,2,0,2,13
"004002016140919",MUITO BOM/APROVADO,112,1,2002,F,4,38,49,2,4,0,1,11
"004220150038",MUITO BOM/APROVADO,112,1,2007,M,4,40,48,6,1,0,5,11
"0030010016170236",BOM/APROVADO,111,1,2003,M,4,38,48,2,2,0,1,11
"004220180121",APROVADO,104,1,2005,M,4,8,50,1,2,0,2,7
"004004190040227",TRANSFERIDO,124,1,2002,M,4,60,50,1,2,0,0,0
"004200130028",MUITO BOM/APROVADO,112,1,2003,M,4,47,50,6,2,0,2,13
"004002020140466",MUITO BOM/APROVADO,112,1,2004,M,4,49,49,1,2,0,2,13
"004230200001",MUITO BOM/APROVADO,112,2,2008,F,4,26,48,1,2,2,15,13
"004230230182",BOM/APROVADO,111,1,2006,M,4,27,49,6,2,0,13,10
"004220210117",BOM/APROVADO,111,1,2004,M,4,34,49,1,1,0,4,5
"004002020140695",MUITO BOM/APROVADO,112,2,2004,M,4,40,49,6,2,0,2,13
"004210130248",MUITO BOM/APROVADO,112,2,2004,F,4,3,50,1,1,0,1,13
"004220140450",MUITO BOM/APROVADO,112,1,2006,M,4,38,48,1,2,0,5,13
"004003020130030",MUITO BOM/APROVADO,112,1,2003,M,4,34,50,6,2,0,2,13
"004220140766",MUITO BOM/APROVADO,112,1,2005,F,4,40,50,1,4,0,2,11
"004002016170298",BOM/APROVADO,111,1,2002,F,4,19,49,7,2,0,0,13
"004230180080",MUITO BOM/APROVADO,112,2,2008,M,4,8,48,1,6,2,15,13
"004230200325",MUITO BOM/APROVADO,112,1,2005,F,4,26,50,2,4,0,0,11
"004230210117",MUITO BOM/APROVADO,112,1,2004,M,4,47,50,1,1,0,0,7
"004002016130057",MUITO BOM/APROVADO,112,1,2002,F,4,49,49,6,2,0,1,13
"004210200160",EXCELENTE/APROVADO,113,1,2004,F,4,63,50,1,6,0,1,13
"004003019140265",BOM/APROVADO,111,1,2002,M,4,46,50,6,2,0,0,11
"004002019140380",MUITO BOM/APROVADO,112,1,2003,F,4,63,49,1,2,0,0,13
"004230130224",MUITO BOM/APROVADO,112,4,2007,M,4,27,48,6,2,4,15,9
"004220170285",MUITO BOM/APROVADO,112,1,2005,M,4,34,49,1,2,0,3,10
"004210190231",MUITO BOM/APROVADO,112,1,2005,M,4,26,49,6,4,0,0,13
"004230220002",EXCELENTE/APROVADO,113,1,2006,F,4,3,49,1,2,0,13,13
"004002019140916",MUITO BOM/APROVADO,112,1,2003,M,4,3,49,1,4,0,0,13
"004003016160429",MUITO BOM/APROVADO,112,2,2001,F,4,34,50,1,2,0,1,13
"004200200271",MUITO BOM/APROVADO,112,1,2004,M,4,27,48,1,2,0,2,12
"0030010019140269",MUITO BOM/APROVADO,112,1,2004,M,4,60,48,1,1,0,0,13
"004002019140406",MUITO BOM/APROVADO,112,1,2002,F,4,47,49,1,1,0,0,11
"004002016140138",EXCELENTE/APROVADO,113,3,2001,M,4,60,49,1,2,0,0,13
"004230210110",BOM/APROVADO,111,1,2008,F,4,27,48,1,1,0,15,3
"004220220177",TRANSFERIDO,124,1,2007,F,4,27,48,1,2,0,0,0
"004003020170157",REPROVADO,107,1,2001,F,4,19,50,1,4,0,2,12
"004003016170203",MUITO BOM/APROVADO,112,1,2000,M,4,63,50,2,4,0,3,2
"004210180309",EXCELENTE/APROVADO,113,1,2003,M,4,49,50,1,1,0,1,13
"004003016160318",MUITO BOM/APROVADO,112,1,2000,M,4,8,50,1,1,0,1,2
"004003016140696",BOM/APROVADO,111,1,2000,M,4,63,50,1,2,0,1,5
"004004180130331",MUITO BOM/APROVADO,112,1,2001,M,4,49,50,1,4,0,1,9
"004230230064",PONTUAÇÃO INSUFICIENTE,110,1,2006,M,4,48,50,1,2,0,0,9
"004210170275",MUITO BOM/APROVADO,112,2,2005,F,4,38,49,1,1,0,1,13
"004210170276",MUITO BOM/APROVADO,112,1,2003,M,4,47,50,1,1,0,1,13
"004002020140304",APROVADO,104,1,2004,M,4,63,49,1,2,0,2,1
"0030010016130012",APROVADO,104,1,2002,F,4,38,48,6,2,0,1,11
"004230140579",MUITO BOM/APROVADO,112,1,2006,F,4,8,49,6,2,0,13,6
"004003019140680",MUITO BOM/APROVADO,112,1,2002,F,4,47,50,6,2,0,0,3
"004003016170389",BOM/APROVADO,111,1,2001,F,4,3,50,1,2,0,1,8
"003004180180245",REPROVADO,107,1,2002,F,4,19,49,1,2,0,11,0
"004220220177",TRANSFERIDO,124,1,2007,F,4,3,48,2,2,0,0,0
"004230150167",REPROVADO,107,1,2007,F,4,106,49,1,4,0,13,4
"004210150050",MUITO BOM/APROVADO,112,1,2004,F,4,38,50,6,2,0,1,13
"004230140504",APROVADO,104,1,2006,M,4,47,50,6,1,0,0,5
"004002020140271",REPROVADO,107,1,2004,F,4,19,49,6,1,0,2,13
"004230130224",BOM/APROVADO,111,4,2007,M,4,60,48,1,2,4,15,9
"004230130346",BOM/APROVADO,111,1,2005,F,4,19,50,1,2,0,0,12
"0030010016170163",BOM/APROVADO,111,1,2002,M,4,50,48,1,2,0,1,7
"003004180180349",BOM/APROVADO,111,1,2001,M,4,60,49,1,1,0,1,8
"049004210200239",MUITO BOM/APROVADO,112,1,2004,F,4,59,49,2,5,0,1,13
"004002019140281",BOM/APROVADO,111,1,2003,M,4,19,49,6,2,0,0,1
"004004180130331",MUITO BOM/APROVADO,112,1,2001,M,4,59,50,1,4,0,1,9
"004230130349",MUITO BOM/APROVADO,112,1,2004,M,4,59,50,6,2,0,0,10
"004003016140397",MUITO BOM/APROVADO,112,1,2001,M,4,26,50,6,2,0,1,12
"004210180327",EXCELENTE/APROVADO,113,1,2004,F,4,60,50,1,2,0,1,13
"004230230097",MUITO BOM/APROVADO,112,1,2006,F,4,63,49,6,1,0,13,8
"004230230060",REPROVADO,107,1,2008,M,4,72,48,1,3,0,15,3
"004003020140213",MUITO BOM/APROVADO,112,1,2003,M,4,34,50,1,2,0,2,11
"004230140377",MUITO BOM/APROVADO,112,1,2006,M,4,8,50,1,2,0,0,9
"004230140442",APROVADO,104,1,2004,M,4,63,50,6,2,0,0,0
"0030010019140492",BOM/APROVADO,111,2,2004,M,4,49,48,1,2,0,0,10
"004220140567",MUITO BOM/APROVADO,112,3,2006,M,4,40,48,1,2,3,5,11
"004002016140199",BOM/APROVADO,111,2,2002,M,4,38,49,6,2,0,1,5
"0030010016141204",BOM/APROVADO,111,1,2003,F,4,27,48,6,2,0,1,8
"004220150196",BRILHANTE/APROVADO,114,2,2006,F,4,47,49,1,1,0,4,13
"004003019140219",EXCELENTE/APROVADO,113,1,2001,M,4,47,50,1,2,0,0,9
"0030010020170222",MUITO BOM/APROVADO,112,1,2005,F,4,40,48,7,4,0,1,13
"004200200243",MUITO BOM/APROVADO,112,1,1999,F,4,27,49,1,1,0,2,12
"0030010020140678",REPROVADO,107,1,2005,M,4,75,48,6,2,0,2,11
"0030010016140655",BOM/APROVADO,111,1,2002,F,4,49,48,6,2,0,1,2
"0030010020140722",REPROVADO,107,1,2005,M,4,75,48,6,2,0,2,13
"004210140758",MUITO BOM/APROVADO,112,1,2004,M,4,26,50,1,1,0,1,13
"004003020130079",MUITO BOM/APROVADO,112,1,2003,M,4,34,50,1,2,0,2,12
"0030010019150047",MUITO BOM/APROVADO,112,2,2004,M,4,59,48,6,2,0,0,9
"004003016140521",MUITO BOM/APROVADO,112,1,2001,F,4,60,50,1,1,0,1,9
"004230140527",REPROVADO,107,1,2006,M,4,102,49,6,1,0,13,7
"004210140607",EXCELENTE/APROVADO,113,1,2004,M,4,40,50,6,2,0,1,13
"004002019130258",MUITO BOM/APROVADO,112,1,2003,M,4,3,49,6,2,0,0,10
"004003020150230",MUITO BOM/APROVADO,112,1,2002,M,4,47,50,1,4,0,2,13
"004210140258",BRILHANTE/APROVADO,114,1,2004,F,4,34,50,6,2,0,1,13
"004230140791",BOM/APROVADO,111,2,2005,M,4,104,50,1,2,0,0,13
"004003019130336",MUITO BOM/APROVADO,112,1,2002,M,4,26,50,6,2,0,0,10
"0030010016141150",BOM/APROVADO,111,1,2004,F,4,60,48,1,2,0,1,2
"004002020140236",BRILHANTE/APROVADO,114,1,2004,M,4,50,49,1,1,0,2,13
"0030010019140492",MUITO BOM/APROVADO,112,2,2004,M,4,3,48,1,2,0,0,10
"004003019140192",MUITO BOM/APROVADO,112,1,2002,F,4,59,50,1,2,0,0,8
"004002020150162",MUITO BOM/APROVADO,112,1,2003,F,4,50,49,6,2,0,1,13
"0030010016170219",BOM/APROVADO,111,1,2003,M,4,27,48,1,2,0,0,1
"004220190063",REPROVADO,107,1,2006,M,4,102,48,6,1,1,5,11
"004200200044",MUITO BOM/APROVADO,112,1,2004,M,4,47,48,1,2,0,1,13
"004220070204",BOM/APROVADO,111,1,2005,F,4,60,50,1,2,0,2,9
"004230140442",APROVADO,104,1,2004,M,4,59,50,1,1,0,0,0
"004230140845",BRILHANTE/APROVADO,114,1,2006,M,4,40,49,6,2,0,13,13
"004220200185",MUITO BOM/APROVADO,112,1,2004,F,4,34,49,1,2,0,4,9
"004220141230",BOM/APROVADO,111,1,2007,M,4,19,48,6,2,0,5,0
"004230140572",MUITO BOM/APROVADO,112,1,2007,F,4,60,49,6,2,0,13,13
"004230150035",REPROVADO,107,1,2007,M,4,72,49,6,2,0,13,13
"004003019150141",BRILHANTE/APROVADO,114,2,2002,F,4,47,50,6,4,0,0,13
"004002016140391",BOM/APROVADO,111,2,2001,M,4,26,49,1,2,0,0,4
"004002016140659",MUITO BOM/APROVADO,112,1,2001,F,4,49,49,6,2,0,1,7
"004002020140492",BOM/APROVADO,111,2,2004,M,4,3,49,1,2,0,2,6
"004002020150149",BRILHANTE/APROVADO,114,1,2003,F,4,26,49,1,2,0,2,13
"004210140376",MUITO BOM/APROVADO,112,1,2006,F,4,63,48,6,2,0,0,13
"004003016170357",BOM/APROVADO,111,1,2001,F,4,8,50,2,2,0,0,5
"004002019140170",MUITO BOM/APROVADO,112,1,2003,F,4,47,49,6,2,0,0,7
"004230130346",MUITO BOM/APROVADO,112,1,2005,F,4,26,50,1,1,0,0,12
"004002016140259",MUITO BOM/APROVADO,112,1,2002,F,4,49,49,1,2,0,1,13
"004002016160433",MUITO BOM/APROVADO,112,1,2002,F,4,49,49,2,2,0,0,11
"004230230217",BOM/APROVADO,111,1,2006,F,4,3,50,7,2,0,0,5
"004220130233",MUITO BOM/APROVADO,112,1,2006,F,4,3,49,6,2,0,4,13
"004220140366",REPROVADO,107,1,2005,M,4,48,49,6,1,0,4,12
"004220140358",APROVADO,104,1,2005,M,4,50,49,1,2,0,3,4
"004003019170344",APROVADO,104,1,2002,M,4,59,50,2,2,0,0,3
"004230160142",MUITO BOM/APROVADO,112,1,2006,M,4,49,50,1,2,0,0,13
"004220220186",REPROVADO,107,1,2005,F,4,26,50,1,7,0,15,0
"004210140602",MUITO BOM/APROVADO,112,1,2004,M,4,50,49,1,2,0,0,13
"004230140986",MUITO BOM/APROVADO,112,2,2007,F,4,34,49,6,2,0,13,7
"0030010016170252",BOM/APROVADO,111,1,2002,F,4,27,48,1,1,0,1,4
"004200200157",EXCELENTE/APROVADO,113,1,2003,M,4,50,50,1,2,0,2,13
"004220220186",REPROVADO,107,1,2005,F,4,34,50,1,2,0,15,0
"004230150038",BOM/APROVADO,111,1,2007,M,4,26,49,6,1,0,13,6
"002004180100144",MUITO BOM/APROVADO,112,1,2002,M,4,59,48,6,2,0,1,12
"004002020140556",MUITO BOM/APROVADO,112,1,2004,M,4,38,49,1,2,0,2,13
"004230140445",EXCELENTE/APROVADO,113,1,2006,M,4,40,50,6,2,0,0,13
"004003019140151",EXCELENTE/APROVADO,113,1,2002,M,4,47,50,1,2,0,0,13
"004210140466",MUITO BOM/APROVADO,112,1,2004,M,4,63,50,6,2,0,1,13
"004230170409",MUITO BOM/APROVADO,112,2,2005,F,4,59,49,1,4,0,13,13
"004230190048",MUITO BOM/APROVADO,112,1,2007,M,4,49,49,1,2,0,13,7
"004220140347",BOM/APROVADO,111,1,2005,F,4,46,50,6,2,0,2,3
"004230140608",MUITO BOM/APROVADO,112,1,2007,F,4,27,48,1,1,1,15,7
"004230140889",BRILHANTE/APROVADO,114,1,2006,M,4,63,50,6,2,0,0,13
"004003019130250",MUITO BOM/APROVADO,112,1,2001,F,4,49,50,6,2,0,0,7
"0030010020140766",MUITO BOM/APROVADO,112,1,2005,F,4,38,48,1,4,0,1,7
"004210140492",REPROVADO,107,1,2004,M,4,19,50,6,4,0,1,4
"004210180400",MUITO BOM/APROVADO,112,1,2004,M,4,38,50,1,2,0,1,13
"0030010016140243",REPROVADO,107,1,2003,F,4,19,48,6,2,0,1,2
"004210130011",MUITO BOM/APROVADO,112,1,2002,F,4,47,50,6,2,0,1,13
"004220140603",MUITO BOM/APROVADO,112,1,2006,M,4,34,48,6,2,0,5,13
"004220140603",MUITO BOM/APROVADO,112,1,2006,M,4,27,48,1,1,0,5,13
"0030010016140779",MUITO BOM/APROVADO,112,1,2003,F,4,8,48,2,1,0,0,13
"004220141003",BRILHANTE/APROVADO,114,1,2004,M,4,59,50,6,2,0,2,13
"002004180060009",MUITO BOM/APROVADO,112,1,2002,F,4,46,48,2,2,0,1,3
"0030010016140533",REPROVADO,107,1,2002,F,4,63,48,1,2,0,13,0
"004230140537",MUITO BOM/APROVADO,112,2,2007,M,4,60,49,6,2,0,13,13
"004210180103",MUITO BOM/APROVADO,112,1,2006,M,4,34,48,1,4,0,0,13
"004002016160369",REPROVADO,107,1,2001,M,4,3,48,2,5,0,14,0
"004200200195",MUITO BOM/APROVADO,112,1,2004,F,4,38,49,6,6,0,2,13
"004002019140554",APROVADO,104,1,2002,M,4,34,49,6,2,0,0,5
"004003019140195",BOM/APROVADO,111,1,2002,F,4,46,50,6,2,0,0,12
"004002016141247",APROVADO,104,1,2001,M,4,3,49,7,1,0,0,2
"0030010019141337",MUITO BOM/APROVADO,112,1,2004,M,4,26,48,6,2,0,0,13
"004220141080",BOM/APROVADO,111,1,2005,F,4,34,50,1,1,0,2,8
